,profile
2014-05-15 18:40:00,0.95182478207
2014-05-15 18:45:00,0.949275186363
2014-05-15 18:50:00,0.946507053881
2014-05-15 18:55:00,0.942621955661
2014-05-15 19:00:00,0.939878105043
2014-05-15 19:05:00,0.936478644101
2014-05-15 19:10:00,0.933224874341
2014-05-15 19:15:00,0.931039506593
2014-05-15 19:20:00,0.929364057985
2014-05-15 19:25:00,0.928441347158
2014-05-15 19:30:00,0.927032999053
2014-05-15 19:35:00,0.926110288226
2014-05-15 19:40:00,0.925284704854
2014-05-15 19:45:00,0.925454677901
2014-05-15 19:50:00,0.925721778404
2014-05-15 19:55:00,0.926061724498
2014-05-15 20:00:00,0.926401670592
2014-05-15 20:05:00,0.925818905859
2014-05-15 20:10:00,0.924726221985
2014-05-15 20:15:00,0.924750503849
2014-05-15 20:20:00,0.924896195032
2014-05-15 20:25:00,0.923973484205
2014-05-15 20:30:00,0.922152344414
2014-05-15 20:35:00,0.919821285482
2014-05-15 20:40:00,0.917198844183
2014-05-15 20:45:00,0.914552121021
2014-05-15 20:50:00,0.911589733628
2014-05-15 20:55:00,0.907316125586
2014-05-15 21:00:00,0.902241216036
2014-05-15 21:05:00,0.897093460894
2014-05-15 21:10:00,0.891702887114
2014-05-15 21:15:00,0.884952528956
2014-05-15 21:20:00,0.877546560474
2014-05-15 21:25:00,0.87125755773
2014-05-15 21:30:00,0.865842702086
2014-05-15 21:35:00,0.860015054756
2014-05-15 21:40:00,0.852414831362
2014-05-15 21:45:00,0.845785882524
2014-05-15 21:50:00,0.838962678775
2014-05-15 21:55:00,0.830464026419
2014-05-15 22:00:00,0.820945535779
2014-05-15 22:05:00,0.812034091737
2014-05-15 22:10:00,0.803511157516
2014-05-15 22:15:00,0.79501250516
2014-05-15 22:20:00,0.786780953306
2014-05-15 22:25:00,0.779326421096
2014-05-15 22:30:00,0.771386251609
2014-05-15 22:35:00,0.763761746352
2014-05-15 22:40:00,0.756501469053
2014-05-15 22:45:00,0.749338319209
2014-05-15 22:50:00,0.741883786999
2014-05-15 22:55:00,0.733919335648
2014-05-15 23:00:00,0.72566350193
