Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,146312,-,-,-,39.81,-123.5,-8,1024,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,GHI,Relative Humidity,Temperature,Pressure
2016,10,2,14,0,328,74.11,11,9.0
2016,10,2,14,30,230,74.11,11,9.0
2016,10,2,15,0,368,72.18,11,9.0
2016,10,2,15,30,305,77.14,10,9.0
2016,10,2,16,0,325,76.19,10,9.0
2016,10,2,16,30,225,81.47,9,9.0
2016,10,2,17,0,128,82.18,9,9.0
2016,10,2,17,30,41,87.93,8,9.0
2016,10,2,18,0,0,88.99,8,9.0
2016,10,2,18,30,0,95.28,7,9.0
2016,10,2,19,0,0,94.7,7,9.0
2016,10,2,19,30,0,94.7,7,9.0
2016,10,2,20,0,0,93.42,7,9.0
2016,10,2,20,30,0,93.42,7,9.0
2016,10,2,21,0,0,92.5,7,9.0
2016,10,2,21,30,0,92.5,7,9.0
2016,10,2,22,0,0,91.71000000000001,7,9.0
2016,10,2,22,30,0,91.7,7,9.0
2016,10,2,23,0,0,91.04,7,9.0
2016,10,2,23,30,0,91.04,7,9.0
2016,10,3,0,0,0,90.36,7,9.0
2016,10,3,0,30,0,90.37,7,9.0
2016,10,3,1,0,0,89.77,7,9.0
2016,10,3,1,30,0,96.15,6,9.0
2016,10,3,2,0,0,96.18,6,9.0
2016,10,3,2,30,0,96.17,6,9.0
2016,10,3,3,0,0,96.08,6,9.0
2016,10,3,3,30,0,96.07000000000001,6,9.0
2016,10,3,4,0,0,96.17,6,9.0
2016,10,3,4,30,0,96.16,6,9.0
2016,10,3,5,0,0,96.03,6,9.0
2016,10,3,5,30,0,96.03,6,9.0
2016,10,3,6,0,0,96.74000000000001,6,9.0
2016,10,3,6,30,10,96.75,6,9.0
2016,10,3,7,0,41,94.14,7,9.0
2016,10,3,7,30,78,94.15,7,9.0
2016,10,3,8,0,116,92.44,8,9.0
2016,10,3,8,30,153,92.44,8,9.0
2016,10,3,9,0,254,90.69,9,9.0
2016,10,3,9,30,84,90.68,9,9.0
2016,10,3,10,0,230,87.63,10,9.0
2016,10,3,10,30,206,87.61,10,9.0
2016,10,3,11,0,138,88.99,10,9.0
2016,10,3,11,30,117,88.97,10,9.0
2016,10,3,12,0,97,84.44,11,9.0
2016,10,3,12,30,168,84.42,11,9.0
2016,10,3,13,0,117,85.95,11,9.0
2016,10,3,13,30,218,85.94,11,9.0
2016,10,3,14,0,169,87.73,11,9.0
2016,10,3,14,30,216,87.72,11,9.0
2016,10,3,15,0,494,89.2,11,9.0
2016,10,3,15,30,29,89.2,11,9.0
2016,10,3,16,0,314,90.16,11,9.0
2016,10,3,16,30,216,96.37,10,9.0
2016,10,3,17,0,120,96.45,10,9.0
2016,10,3,17,30,36,96.46000000000001,10,9.0
2016,10,3,18,0,0,95.63,10,9.0
2016,10,3,18,30,0,95.65,10,9.0
2016,10,3,19,0,0,95.14,10,9.0
2016,10,3,19,30,0,100.0,9,9.0
2016,10,3,20,0,0,100.0,9,9.0
2016,10,3,20,30,0,100.0,9,9.0
2016,10,3,21,0,0,100.0,9,9.0
2016,10,3,21,30,0,100.0,9,9.0
2016,10,3,22,0,0,99.84,9,9.0
2016,10,3,22,30,0,99.84,9,9.0
2016,10,3,23,0,0,99.63,9,9.0
2016,10,3,23,30,0,99.63,9,9.0
2016,10,4,0,0,0,99.56,9,9.0
2016,10,4,0,30,0,99.56,9,9.0
2016,10,4,1,0,0,99.57000000000001,9,9.0
2016,10,4,1,30,0,99.57000000000001,9,9.0
2016,10,4,2,0,0,99.31,9,9.0
2016,10,4,2,30,0,99.31,9,9.0
2016,10,4,3,0,0,98.88,9,9.0
2016,10,4,3,30,0,98.89,9,9.0
2016,10,4,4,0,0,97.51,9,9.0
2016,10,4,4,30,0,100.0,8,9.0
2016,10,4,5,0,0,100.0,8,9.0
2016,10,4,5,30,0,100.0,8,9.0
2016,10,4,6,0,0,98.96000000000001,8,9.0
2016,10,4,6,30,24,98.98,8,9.0
2016,10,4,7,0,105,93.99,9,9.0
2016,10,4,7,30,202,93.99,9,9.0
2016,10,4,8,0,303,95.62,9,9.0
2016,10,4,8,30,399,89.41,10,9.0
2016,10,4,9,0,490,82.5,11,9.0
2016,10,4,9,30,570,77.22,12,9.0
2016,10,4,10,0,468,67.13,13,9.0
2016,10,4,10,30,568,62.89,14,9.0
2016,10,4,11,0,605,53.57,15,9.0
2016,10,4,11,30,553,53.56,15,9.0
2016,10,4,12,0,633,47.74,16,9.0
2016,10,4,12,30,604,47.730000000000004,16,9.0
2016,10,4,13,0,525,46.67,16,9.0
2016,10,4,13,30,497,46.67,16,9.0
2016,10,4,14,0,526,46.730000000000004,16,9.0
2016,10,4,14,30,471,49.82,15,9.0
2016,10,4,15,0,391,50.54,15,9.0
2016,10,4,15,30,336,53.910000000000004,14,9.0
2016,10,4,16,0,308,55.2,14,9.0
2016,10,4,16,30,209,58.910000000000004,13,9.0
2016,10,4,17,0,113,65.41,12,9.0
2016,10,4,17,30,31,74.68,10,9.0
2016,10,4,18,0,0,84.03,9,9.0
2016,10,4,18,30,0,89.92,8,9.0
2016,10,4,19,0,0,91.89,8,9.0
2016,10,4,19,30,0,98.38,7,9.0
2016,10,4,20,0,0,98.23,7,9.0
2016,10,4,20,30,0,98.23,7,9.0
2016,10,4,21,0,0,97.31,7,9.0
2016,10,4,21,30,0,97.31,7,9.0
2016,10,4,22,0,0,96.05,7,9.0
2016,10,4,22,30,0,100.0,6,9.0
2016,10,4,23,0,0,100.0,6,9.0
2016,10,4,23,30,0,100.0,6,9.0
2016,10,5,0,0,0,99.67,6,9.0
2016,10,5,0,30,0,99.67,6,9.0
2016,10,5,1,0,0,98.92,6,9.0
2016,10,5,1,30,0,98.92,6,9.0
2016,10,5,2,0,0,98.87,6,9.0
2016,10,5,2,30,0,98.88,6,9.0
2016,10,5,3,0,0,99.48,6,9.0
2016,10,5,3,30,0,99.5,6,9.0
2016,10,5,4,0,0,100.0,6,9.1
2016,10,5,4,30,0,100.0,6,9.1
2016,10,5,5,0,0,100.0,6,9.1
2016,10,5,5,30,0,100.0,6,9.1
2016,10,5,6,0,0,100.0,6,9.1
2016,10,5,6,30,22,96.96000000000001,7,9.1
2016,10,5,7,0,102,86.23,9,9.1
2016,10,5,7,30,199,80.65,10,9.1
2016,10,5,8,0,298,75.59,11,9.1
2016,10,5,8,30,395,70.76,12,9.1
2016,10,5,9,0,369,65.23,13,9.1
2016,10,5,9,30,564,65.22,13,9.1
2016,10,5,10,0,491,60.01,14,9.1
2016,10,5,10,30,408,60.0,14,9.1
2016,10,5,11,0,348,55.03,15,9.1
2016,10,5,11,30,374,55.02,15,9.1
2016,10,5,12,0,370,50.910000000000004,16,9.1
2016,10,5,12,30,570,50.9,16,9.1
2016,10,5,13,0,548,50.68,16,9.1
2016,10,5,13,30,687,50.67,16,9.1
2016,10,5,14,0,634,50.68,16,9.1
2016,10,5,14,30,567,50.67,16,9.0
2016,10,5,15,0,489,50.71,16,9.0
2016,10,5,15,30,401,54.06,15,9.0
2016,10,5,16,0,305,54.65,15,9.1
2016,10,5,16,30,206,58.29,14,9.1
2016,10,5,17,0,110,64.62,13,9.1
2016,10,5,17,30,28,73.71000000000001,11,9.1
2016,10,5,18,0,0,81.97,10,9.1
2016,10,5,18,30,0,87.67,9,9.1
2016,10,5,19,0,0,89.64,9,9.1
2016,10,5,19,30,0,95.92,8,9.1
2016,10,5,20,0,0,96.18,8,9.1
2016,10,5,20,30,0,100.0,7,9.1
2016,10,5,21,0,0,100.0,7,9.1
2016,10,5,21,30,0,100.0,7,9.1
2016,10,5,22,0,0,100.0,7,9.1
2016,10,5,22,30,0,100.0,7,9.1
2016,10,5,23,0,0,99.09,7,9.1
2016,10,5,23,30,0,99.08,7,9.1
2016,10,6,0,0,0,96.81,7,9.1
2016,10,6,0,30,0,96.8,7,9.1
2016,10,6,1,0,0,94.25,7,9.1
2016,10,6,1,30,0,100.0,6,9.1
2016,10,6,2,0,0,98.07000000000001,6,9.1
2016,10,6,2,30,0,98.05,6,9.1
2016,10,6,3,0,0,95.95,6,9.1
2016,10,6,3,30,0,95.94,6,9.1
2016,10,6,4,0,0,94.56,6,9.1
2016,10,6,4,30,0,94.56,6,9.1
2016,10,6,5,0,0,93.42,6,9.1
2016,10,6,5,30,0,93.42,6,9.1
2016,10,6,6,0,0,92.46000000000001,6,9.1
2016,10,6,6,30,21,86.33,7,9.1
2016,10,6,7,0,101,80.41,8,9.1
2016,10,6,7,30,198,75.17,9,9.1
2016,10,6,8,0,296,64.63,11,9.1
2016,10,6,8,30,392,60.49,12,9.1
2016,10,6,9,0,480,48.230000000000004,14,9.1
2016,10,6,9,30,558,45.21,15,9.1
2016,10,6,10,0,626,34.82,17,9.1
2016,10,6,10,30,679,32.69,18,9.1
2016,10,6,11,0,719,27.25,19,9.1
2016,10,6,11,30,743,27.240000000000002,19,9.0
2016,10,6,12,0,752,23.990000000000002,20,9.0
2016,10,6,12,30,744,23.990000000000002,20,9.0
2016,10,6,13,0,718,22.89,21,9.0
2016,10,6,13,30,552,22.88,21,9.0
2016,10,6,14,0,503,24.17,21,9.0
2016,10,6,14,30,561,25.69,20,9.0
2016,10,6,15,0,392,27.37,20,9.0
2016,10,6,15,30,325,29.11,19,9.0
2016,10,6,16,0,303,31.11,19,9.0
2016,10,6,16,30,204,35.27,17,9.0
2016,10,6,17,0,109,46.67,15,9.0
2016,10,6,17,30,27,53.11,13,9.0
2016,10,6,18,0,0,60.54,12,9.0
2016,10,6,18,30,0,64.67,11,9.0
2016,10,6,19,0,0,65.25,11,9.0
2016,10,6,19,30,0,65.25,11,9.0
2016,10,6,20,0,0,64.24,11,9.0
2016,10,6,20,30,0,68.66,10,9.0
2016,10,6,21,0,0,67.47,10,9.0
2016,10,6,21,30,0,67.47,10,9.0
2016,10,6,22,0,0,66.69,10,9.0
2016,10,6,22,30,0,66.69,10,9.0
2016,10,6,23,0,0,66.06,10,9.0
2016,10,6,23,30,0,66.06,10,9.0
2016,10,7,0,0,0,65.37,10,9.0
2016,10,7,0,30,0,65.37,10,9.0
2016,10,7,1,0,0,65.0,10,9.0
2016,10,7,1,30,0,64.99,10,9.0
2016,10,7,2,0,0,64.71000000000001,10,9.0
2016,10,7,2,30,0,64.7,10,9.0
2016,10,7,3,0,0,60.47,11,9.0
2016,10,7,3,30,0,60.47,11,9.0
2016,10,7,4,0,0,60.910000000000004,11,9.0
2016,10,7,4,30,0,60.910000000000004,11,9.0
2016,10,7,5,0,0,61.99,11,9.0
2016,10,7,5,30,0,61.99,11,9.0
2016,10,7,6,0,0,63.58,11,9.0
2016,10,7,6,30,18,59.53,12,9.0
2016,10,7,7,0,92,60.15,13,9.0
2016,10,7,7,30,186,52.86,15,9.0
2016,10,7,8,0,282,47.9,17,9.0
2016,10,7,8,30,376,44.97,18,9.0
2016,10,7,9,0,463,41.300000000000004,20,9.0
2016,10,7,9,30,540,38.83,21,9.0
2016,10,7,10,0,607,36.92,22,9.0
2016,10,7,10,30,661,36.910000000000004,22,9.0
2016,10,7,11,0,700,34.69,23,9.0
2016,10,7,11,30,724,34.68,23,9.0
2016,10,7,12,0,732,32.72,24,9.0
2016,10,7,12,30,724,32.71,24,9.0
2016,10,7,13,0,701,32.97,24,9.0
2016,10,7,13,30,570,35.0,23,9.0
2016,10,7,14,0,610,35.5,23,9.0
2016,10,7,14,30,545,37.7,22,9.0
2016,10,7,15,0,468,38.730000000000004,22,9.0
2016,10,7,15,30,382,41.160000000000004,21,9.0
2016,10,7,16,0,289,44.24,21,9.0
2016,10,7,16,30,193,50.04,19,9.0
2016,10,7,17,0,99,57.83,18,9.0
2016,10,7,17,30,22,65.62,16,9.0
2016,10,7,18,0,0,70.88,15,9.0
2016,10,7,18,30,0,70.89,15,9.0
2016,10,7,19,0,0,71.36,15,9.0
2016,10,7,19,30,0,76.11,14,9.0
2016,10,7,20,0,0,76.37,14,9.0
2016,10,7,20,30,0,76.37,14,9.0
2016,10,7,21,0,0,76.45,14,9.0
2016,10,7,21,30,0,81.57000000000001,13,9.0
2016,10,7,22,0,0,81.14,13,9.0
2016,10,7,22,30,0,81.14,13,9.0
2016,10,7,23,0,0,80.34,13,9.0
2016,10,7,23,30,0,80.33,13,9.0
2016,10,8,0,0,0,79.4,13,9.0
2016,10,8,0,30,0,84.76,12,9.0
2016,10,8,1,0,0,83.79,12,9.0
2016,10,8,1,30,0,83.77,12,9.0
2016,10,8,2,0,0,82.76,12,9.0
2016,10,8,2,30,0,82.75,12,9.0
2016,10,8,3,0,0,81.38,12,9.0
2016,10,8,3,30,0,81.37,12,9.0
2016,10,8,4,0,0,74.74,13,9.0
2016,10,8,4,30,0,74.74,13,9.0
2016,10,8,5,0,0,73.44,13,9.0
2016,10,8,5,30,0,73.44,13,9.0
2016,10,8,6,0,0,68.01,14,9.0
2016,10,8,6,30,16,68.02,14,9.0
2016,10,8,7,0,89,66.08,15,9.0
2016,10,8,7,30,182,62.0,16,9.0
2016,10,8,8,0,257,54.25,18,9.0
2016,10,8,8,30,343,50.96,19,9.0
2016,10,8,9,0,421,43.63,21,9.0
2016,10,8,9,30,536,41.050000000000004,22,9.0
2016,10,8,10,0,604,37.97,23,9.0
2016,10,8,10,30,657,35.75,24,9.0
2016,10,8,11,0,697,32.52,25,9.0
2016,10,8,11,30,721,32.51,25,9.0
2016,10,8,12,0,729,31.88,25,9.0
2016,10,8,12,30,722,31.87,25,9.0
2016,10,8,13,0,698,31.68,25,9.0
2016,10,8,13,30,660,31.67,25,9.0
2016,10,8,14,0,531,31.85,25,9.0
2016,10,8,14,30,474,33.81,24,9.0
2016,10,8,15,0,379,34.34,24,9.0
2016,10,8,15,30,379,36.47,23,9.0
2016,10,8,16,0,286,37.59,23,9.0
2016,10,8,16,30,189,42.45,21,9.0
2016,10,8,17,0,96,52.67,19,9.0
2016,10,8,17,30,20,59.72,17,9.0
2016,10,8,18,0,0,64.86,16,9.0
2016,10,8,18,30,0,69.14,15,9.0
2016,10,8,19,0,0,69.10000000000001,15,9.0
2016,10,8,19,30,0,73.71000000000001,14,9.0
2016,10,8,20,0,0,73.36,14,9.0
2016,10,8,20,30,0,73.36,14,9.0
2016,10,8,21,0,0,72.8,14,9.0
2016,10,8,21,30,0,72.8,14,9.0
2016,10,8,22,0,0,71.91,14,9.0
2016,10,8,22,30,0,71.91,14,9.0
2016,10,8,23,0,0,70.69,14,9.0
2016,10,8,23,30,0,70.69,14,9.0
2016,10,9,0,0,0,69.3,14,9.0
2016,10,9,0,30,0,73.95,13,9.0
2016,10,9,1,0,0,72.65,13,9.0
2016,10,9,1,30,0,72.65,13,9.0
2016,10,9,2,0,0,71.65,13,9.0
2016,10,9,2,30,0,76.5,12,9.0
2016,10,9,3,0,0,75.42,12,9.0
2016,10,9,3,30,0,75.42,12,9.0
2016,10,9,4,0,0,74.22,12,9.0
2016,10,9,4,30,0,74.22,12,9.0
2016,10,9,5,0,0,72.86,12,9.0
2016,10,9,5,30,0,72.86,12,9.0
2016,10,9,6,0,0,71.44,12,9.0
2016,10,9,6,30,15,66.92,13,9.0
2016,10,9,7,0,89,58.56,15,9.0
2016,10,9,7,30,183,54.94,16,9.0
2016,10,9,8,0,280,46.94,18,9.0
2016,10,9,8,30,375,41.45,20,9.0
2016,10,9,9,0,462,35.17,22,9.0
2016,10,9,9,30,540,33.11,23,9.0
2016,10,9,10,0,608,29.400000000000002,24,9.0
2016,10,9,10,30,661,29.400000000000002,24,9.0
2016,10,9,11,0,700,27.04,25,9.0
2016,10,9,11,30,724,27.04,25,9.0
2016,10,9,12,0,732,27.07,25,9.0
2016,10,9,12,30,724,27.07,25,9.0
2016,10,9,13,0,701,27.38,25,9.0
2016,10,9,13,30,662,29.060000000000002,24,9.0
2016,10,9,14,0,609,29.46,24,9.0
2016,10,9,14,30,543,31.28,23,9.0
2016,10,9,15,0,465,31.89,23,9.0
2016,10,9,15,30,342,33.88,22,9.0
2016,10,9,16,0,257,37.27,21,9.0
2016,10,9,16,30,169,42.17,19,9.0
2016,10,9,17,0,93,52.7,17,9.0
2016,10,9,17,30,18,56.160000000000004,16,9.0
2016,10,9,18,0,0,63.620000000000005,15,9.0
2016,10,9,18,30,0,67.86,14,9.0
2016,10,9,19,0,0,68.02,14,9.0
2016,10,9,19,30,0,68.01,14,9.0
2016,10,9,20,0,0,67.73,14,9.0
2016,10,9,20,30,0,72.26,13,9.0
2016,10,9,21,0,0,71.24,13,9.0
2016,10,9,21,30,0,71.22,13,9.0
2016,10,9,22,0,0,69.39,13,9.0
2016,10,9,22,30,0,69.37,13,9.0
2016,10,9,23,0,0,67.22,13,9.0
2016,10,9,23,30,0,67.2,13,9.0
2016,10,10,0,0,0,64.98,13,9.0
2016,10,10,0,30,0,69.37,12,9.0
2016,10,10,1,0,0,67.33,12,9.0
2016,10,10,1,30,0,67.32000000000001,12,9.0
2016,10,10,2,0,0,65.46000000000001,12,9.0
2016,10,10,2,30,0,65.46000000000001,12,9.0
2016,10,10,3,0,0,63.57,12,9.0
2016,10,10,3,30,0,63.57,12,9.0
2016,10,10,4,0,0,61.71,12,9.0
2016,10,10,4,30,0,61.72,12,9.0
2016,10,10,5,0,0,60.43,12,9.0
2016,10,10,5,30,0,60.44,12,9.0
2016,10,10,6,0,0,59.77,12,9.0
2016,10,10,6,30,13,59.78,12,9.0
2016,10,10,7,0,83,57.84,13,9.0
2016,10,10,7,30,174,54.22,14,9.0
2016,10,10,8,0,270,49.6,15,9.0
2016,10,10,8,30,363,49.61,15,9.0
2016,10,10,9,0,355,46.230000000000004,16,9.0
2016,10,10,9,30,415,43.39,17,9.0
2016,10,10,10,0,594,39.230000000000004,18,9.0
2016,10,10,10,30,647,36.86,19,9.0
2016,10,10,11,0,686,33.78,20,9.0
2016,10,10,11,30,710,33.77,20,9.0
2016,10,10,12,0,718,33.97,20,9.0
2016,10,10,12,30,711,33.96,20,9.0
2016,10,10,13,0,689,32.660000000000004,21,9.0
2016,10,10,13,30,650,32.660000000000004,21,9.0
2016,10,10,14,0,598,33.58,21,9.0
2016,10,10,14,30,532,35.71,20,9.0
2016,10,10,15,0,456,36.81,20,9.0
2016,10,10,15,30,369,39.160000000000004,19,9.0
2016,10,10,16,0,275,40.83,19,9.0
2016,10,10,16,30,179,46.29,17,9.0
2016,10,10,17,0,86,53.550000000000004,16,9.0
2016,10,10,17,30,14,60.89,14,9.0
2016,10,10,18,0,0,74.42,12,9.0
2016,10,10,18,30,0,74.42,12,9.0
2016,10,10,19,0,0,78.14,12,9.0
2016,10,10,19,30,0,83.45,11,9.0
2016,10,10,20,0,0,85.45,11,9.0
2016,10,10,20,30,0,85.45,11,9.0
2016,10,10,21,0,0,85.92,11,9.0
2016,10,10,21,30,0,85.92,11,9.0
2016,10,10,22,0,0,86.08,11,9.0
2016,10,10,22,30,0,86.08,11,9.0
2016,10,10,23,0,0,86.05,11,9.0
2016,10,10,23,30,0,86.05,11,9.0
2016,10,11,0,0,0,85.8,11,9.0
2016,10,11,0,30,0,91.71000000000001,10,9.0
2016,10,11,1,0,0,91.34,10,9.0
2016,10,11,1,30,0,91.34,10,9.0
2016,10,11,2,0,0,90.79,10,9.0
2016,10,11,2,30,0,90.79,10,9.0
2016,10,11,3,0,0,90.01,10,9.0
2016,10,11,3,30,0,96.26,9,9.0
2016,10,11,4,0,0,94.96000000000001,9,9.0
2016,10,11,4,30,0,94.97,9,9.0
2016,10,11,5,0,0,93.19,9,9.0
2016,10,11,5,30,0,93.19,9,9.0
2016,10,11,6,0,0,91.13,9,9.0
2016,10,11,6,30,0,85.24,10,9.0
2016,10,11,7,0,81,73.62,12,9.0
2016,10,11,7,30,172,68.98,13,9.0
2016,10,11,8,0,269,59.49,15,9.0
2016,10,11,8,30,362,55.82,16,9.0
2016,10,11,9,0,449,48.69,18,9.0
2016,10,11,9,30,526,45.74,19,9.0
2016,10,11,10,0,594,38.33,21,9.0
2016,10,11,10,30,647,38.32,21,9.0
2016,10,11,11,0,686,34.58,22,9.0
2016,10,11,11,30,710,34.58,22,9.0
2016,10,11,12,0,717,31.78,23,9.0
2016,10,11,12,30,710,31.77,23,9.0
2016,10,11,13,0,686,31.6,23,9.0
2016,10,11,13,30,648,33.56,22,9.0
2016,10,11,14,0,594,33.76,22,9.0
2016,10,11,14,30,528,35.88,21,9.0
2016,10,11,15,0,450,36.21,21,9.0
2016,10,11,15,30,303,38.51,20,9.0
2016,10,11,16,0,269,39.32,20,9.0
2016,10,11,16,30,173,44.54,18,9.0
2016,10,11,17,0,81,49.86,17,9.0
2016,10,11,17,30,12,56.64,15,9.0
2016,10,11,18,0,0,62.09,14,9.0
2016,10,11,18,30,0,66.27,13,9.0
2016,10,11,19,0,0,67.3,13,9.0
2016,10,11,19,30,0,71.85000000000001,12,9.0
2016,10,11,20,0,0,72.56,12,9.0
2016,10,11,20,30,0,72.56,12,9.0
2016,10,11,21,0,0,72.93,12,9.0
2016,10,11,21,30,0,77.89,11,9.0
2016,10,11,22,0,0,77.65,11,9.0
2016,10,11,22,30,0,77.63,11,9.0
2016,10,11,23,0,0,76.83,11,9.0
2016,10,11,23,30,0,76.82000000000001,11,9.0
2016,10,12,0,0,0,75.71000000000001,11,9.0
2016,10,12,0,30,0,75.71000000000001,11,9.0
2016,10,12,1,0,0,74.47,11,9.0
2016,10,12,1,30,0,74.47,11,9.0
2016,10,12,2,0,0,73.34,11,9.0
2016,10,12,2,30,0,73.34,11,9.0
2016,10,12,3,0,0,71.93,11,9.0
2016,10,12,3,30,0,71.93,11,9.0
2016,10,12,4,0,0,70.7,11,9.0
2016,10,12,4,30,0,75.56,10,9.0
2016,10,12,5,0,0,74.01,10,9.0
2016,10,12,5,30,0,74.01,10,9.0
2016,10,12,6,0,0,72.07000000000001,10,9.0
2016,10,12,6,30,0,67.45,11,9.0
2016,10,12,7,0,78,63.53,12,9.0
2016,10,12,7,30,169,59.52,13,9.0
2016,10,12,8,0,239,49.95,15,9.0
2016,10,12,8,30,323,46.86,16,9.0
2016,10,12,9,0,445,42.65,17,9.0
2016,10,12,9,30,403,40.050000000000004,18,9.0
2016,10,12,10,0,590,36.6,19,9.0
2016,10,12,10,30,559,36.6,19,9.0
2016,10,12,11,0,680,33.42,20,9.0
2016,10,12,11,30,432,33.42,20,9.0
2016,10,12,12,0,709,32.86,20,9.0
2016,10,12,12,30,495,32.86,20,9.0
2016,10,12,13,0,462,33.02,20,9.0
2016,10,12,13,30,525,35.13,19,9.0
2016,10,12,14,0,361,35.9,19,9.0
2016,10,12,14,30,198,38.21,18,9.0
2016,10,12,15,0,399,38.99,18,9.0
2016,10,12,15,30,175,41.52,17,9.0
2016,10,12,16,0,262,42.24,17,9.0
2016,10,12,16,30,167,47.96,15,9.0
2016,10,12,17,0,77,54.81,14,9.0
2016,10,12,17,30,0,58.49,13,9.0
2016,10,12,18,0,0,65.51,12,9.0
2016,10,12,18,30,0,70.0,11,9.0
2016,10,12,19,0,0,70.95,11,9.0
2016,10,12,19,30,0,70.94,11,9.0
2016,10,12,20,0,0,70.87,11,9.0
2016,10,12,20,30,0,70.86,11,9.0
2016,10,12,21,0,0,70.03,11,9.0
2016,10,12,21,30,0,70.04,11,9.0
2016,10,12,22,0,0,68.55,11,9.0
2016,10,12,22,30,0,68.56,11,9.0
2016,10,12,23,0,0,67.44,11,9.0
2016,10,12,23,30,0,67.44,11,9.0
2016,10,13,0,0,0,68.39,11,9.0
2016,10,13,0,30,0,68.37,11,9.0
2016,10,13,1,0,0,68.91,11,9.0
2016,10,13,1,30,0,68.87,11,9.0
2016,10,13,2,0,0,68.8,11,9.0
2016,10,13,2,30,0,73.51,10,9.0
2016,10,13,3,0,0,73.64,10,9.0
2016,10,13,3,30,0,73.64,10,9.0
2016,10,13,4,0,0,74.21000000000001,10,9.0
2016,10,13,4,30,0,74.21000000000001,10,9.0
2016,10,13,5,0,0,76.01,10,9.0
2016,10,13,5,30,0,76.0,10,9.0
2016,10,13,6,0,0,78.0,10,9.0
2016,10,13,6,30,0,77.99,10,9.0
2016,10,13,7,0,42,75.69,11,9.0
2016,10,13,7,30,95,75.71000000000001,11,9.0
2016,10,13,8,0,150,75.58,12,9.0
2016,10,13,8,30,204,75.56,12,9.0
2016,10,13,9,0,118,82.39,12,9.0
2016,10,13,9,30,67,82.38,12,9.0
2016,10,13,10,0,52,84.91,13,9.0
2016,10,13,10,30,71,84.9,13,9.0
2016,10,13,11,0,220,83.49,14,9.0
2016,10,13,11,30,223,83.47,14,9.0
2016,10,13,12,0,226,85.0,14,9.0
2016,10,13,12,30,146,84.96000000000001,14,9.0
2016,10,13,13,0,82,85.88,14,9.0
2016,10,13,13,30,165,91.58,13,9.0
2016,10,13,14,0,247,92.71000000000001,13,9.0
2016,10,13,14,30,143,92.67,13,9.0
2016,10,13,15,0,89,94.09,13,9.0
2016,10,13,15,30,89,94.06,13,9.0
2016,10,13,16,0,65,94.69,13,9.0
2016,10,13,16,30,41,94.66,13,9.0
2016,10,13,17,0,18,94.5,13,9.0
2016,10,13,17,30,0,100.0,12,9.0
2016,10,13,18,0,0,100.0,12,9.0
2016,10,13,18,30,0,100.0,12,9.0
2016,10,13,19,0,0,100.0,12,9.0
2016,10,13,19,30,0,100.0,12,9.0
2016,10,13,20,0,0,95.83,13,9.0
2016,10,13,20,30,0,95.79,13,9.0
2016,10,13,21,0,0,96.5,13,9.0
2016,10,13,21,30,0,96.45,13,8.9
2016,10,13,22,0,0,96.9,13,8.9
2016,10,13,22,30,0,96.89,13,8.9
2016,10,13,23,0,0,97.09,13,8.9
2016,10,13,23,30,0,97.10000000000001,13,8.9
2016,10,14,0,0,0,96.47,13,8.9
2016,10,14,0,30,0,100.0,12,8.9
2016,10,14,1,0,0,100.0,12,9.0
2016,10,14,1,30,0,100.0,12,9.0
2016,10,14,2,0,0,97.21000000000001,12,9.0
2016,10,14,2,30,0,100.0,11,9.0
2016,10,14,3,0,0,99.24000000000001,11,9.0
2016,10,14,3,30,0,100.0,10,9.0
2016,10,14,4,0,0,100.0,10,9.0
2016,10,14,4,30,0,100.0,10,9.0
2016,10,14,5,0,0,98.18,10,9.0
2016,10,14,5,30,0,98.2,10,9.0
2016,10,14,6,0,0,95.47,10,9.0
2016,10,14,6,30,0,100.0,9,9.0
2016,10,14,7,0,8,100.0,9,9.0
2016,10,14,7,30,18,100.0,9,9.0
2016,10,14,8,0,29,94.0,10,9.0
2016,10,14,8,30,39,94.02,10,9.0
2016,10,14,9,0,155,86.82000000000001,11,9.0
2016,10,14,9,30,258,86.84,11,9.0
2016,10,14,10,0,384,83.15,11,9.0
2016,10,14,10,30,18,83.15,11,9.0
